       # Time (ps)   MSD_mean (Angstrom^2)    MSD_std (Angstrom^2)
       1258.000000             38.05567020              5.95857996
       1260.000000             38.10674492              5.97030205
       1262.000000             38.15603415              5.97640890
       1264.000000             38.20610925              5.98533408
       1266.000000             38.25835527              5.99491373
       1268.000000             38.30746207              6.00450728
       1270.000000             38.35677139              6.01914032
       1272.000000             38.40598679              6.02794321
       1274.000000             38.45366645              6.03999678
       1276.000000             38.50469047              6.05705813
       1278.000000             38.55407330              6.06963013
       1280.000000             38.60311812              6.07621863
       1282.000000             38.64649041              6.08673327
       1284.000000             38.69861217              6.09324092
       1286.000000             38.74820586              6.09700312
       1288.000000             38.79719822              6.10458395
       1290.000000             38.84980313              6.11796130
       1292.000000             38.89973889              6.12982266
       1294.000000             38.95165947              6.13916091
       1296.000000             39.00282538              6.15497167
       1298.000000             39.05167050              6.16407476
       1300.000000             39.10843914              6.17258451
       1302.000000             39.16159780              6.19378183
       1304.000000             39.20872035              6.20076338
       1306.000000             39.25260535              6.21068337
       1308.000000             39.30007818              6.21548575
       1310.000000             39.34770707              6.23149492
       1312.000000             39.40083291              6.24170705
       1314.000000             39.44739021              6.25379932
       1316.000000             39.49865571              6.26084566
       1318.000000             39.55035115              6.27937711
       1320.000000             39.60199339              6.29180850
       1322.000000             39.65529234              6.30560595
       1324.000000             39.70842688              6.31827149
       1326.000000             39.76458056              6.33159745
       1328.000000             39.81426163              6.34541840
       1330.000000             39.86810194              6.36065962
       1332.000000             39.91836179              6.37084311
       1334.000000             39.96794758              6.38451440
       1336.000000             40.01779268              6.39770665
       1338.000000             40.07303563              6.40927761
       1340.000000             40.12419688              6.42296296
       1342.000000             40.16856093              6.43487552
       1344.000000             40.21825919              6.44333336
       1346.000000             40.26684491              6.45818936
       1348.000000             40.31901165              6.47036596
       1350.000000             40.37066243              6.48578186
       1352.000000             40.42184346              6.50371277
       1354.000000             40.46799057              6.51880478
       1356.000000             40.51859086              6.53405783
       1358.000000             40.56541692              6.54763889
       1360.000000             40.61223067              6.56610902
       1362.000000             40.65547949              6.59121287
       1364.000000             40.70516610              6.61765958
       1366.000000             40.74743811              6.64059633
       1368.000000             40.78945238              6.66212942
       1370.000000             40.84483309              6.68230047
       1372.000000             40.88520439              6.69846099
       1374.000000             40.92297241              6.72177427
       1376.000000             40.96724684              6.73645717
       1378.000000             41.01297007              6.75041620
       1380.000000             41.06116308              6.75807266
       1382.000000             41.10498548              6.77152956
       1384.000000             41.15434980              6.78688912
       1386.000000             41.19960424              6.80455183
       1388.000000             41.24290786              6.81917782
       1390.000000             41.28243990              6.82659373
       1392.000000             41.32671282              6.84340108
       1394.000000             41.36593755              6.84585998
       1396.000000             41.41141066              6.85240589
       1398.000000             41.45184169              6.86323663
       1400.000000             41.48850037              6.87640924
       1402.000000             41.53462625              6.88267900
       1404.000000             41.57223797              6.89128664
       1406.000000             41.60935042              6.89864362
       1408.000000             41.65697639              6.90459795
       1410.000000             41.69956755              6.91940863
       1412.000000             41.75475977              6.93455819
       1414.000000             41.80587742              6.94105467
       1416.000000             41.86144395              6.95956928
       1418.000000             41.91272639              6.97433849
       1420.000000             41.96597874              6.98911485
       1422.000000             42.01639636              7.00809622
       1424.000000             42.07008883              7.02771435
       1426.000000             42.12001212              7.02639396
       1428.000000             42.15658416              7.04402496
       1430.000000             42.19871622              7.04845525
       1432.000000             42.23166240              7.06400070
       1434.000000             42.27684634              7.08631343
       1436.000000             42.31598795              7.09031730
       1438.000000             42.35778270              7.11643732
       1440.000000             42.40165608              7.12961593
       1442.000000             42.44530775              7.13703860
       1444.000000             42.50033723              7.15455688
       1446.000000             42.54865070              7.17064339
       1448.000000             42.59712119              7.20208291
       1450.000000             42.65571735              7.22949544
       1452.000000             42.72421323              7.25904042
       1454.000000             42.78160046              7.27815338
       1456.000000             42.84009423              7.30650310
       1458.000000             42.90802147              7.35258819
       1460.000000             42.97672079              7.36795166
       1462.000000             43.03190758              7.41460591
       1464.000000             43.09970783              7.45922067
       1466.000000             43.15808165              7.51011629
       1468.000000             43.21505393              7.53269529
       1470.000000             43.28641260              7.57010758
       1472.000000             43.33129569              7.61047233
       1474.000000             43.35065008              7.63915729
       1476.000000             43.38114704              7.65098002
       1478.000000             43.43867290              7.65737867
       1480.000000             43.49868095              7.70398632
       1482.000000             43.58145903              7.72819723
       1484.000000             43.68327961              7.72363110
       1486.000000             43.74225019              7.71350409
       1488.000000             43.81766514              7.75562798
       1490.000000             43.89678843              7.81294677
       1492.000000             43.87463336              7.73801954
       1494.000000             44.00808778              7.67707197
       1496.000000             44.11218773              7.75641212
       1498.000000             44.00032336              7.67227170
