# Ensemble Average Results:
#      Step      Time(ps)      <Temp>      Temp_std         <P>         P_std        <PE>        PE_std        <KE>        KE_std       <Etot>      Etot_std       <Vol>       Vol_std     <Density>   Density_std
    913000.0       1826.0     300.124000       2.058821    1974.808540     321.771094  -21460.807422      12.595074     155.331913       1.065858  -21305.475509      11.619591  116071.444000       0.001953       2.960142       0.000000
    914000.0       1828.0     301.622000       1.819312    1815.431200     358.131149  -21461.461328      11.444380     156.106111       0.942718  -21305.355217      10.995983  116071.444000       0.001953       2.960142       0.000000
    915000.0       1830.0     299.830000       0.771570    2234.054560     222.571888  -21460.764844      10.366209     155.179013       0.399058  -21305.585831      10.675932  116071.444000       0.001953       2.960142       0.000000
    916000.0       1832.0     300.718000       2.819435    2418.148740     690.570565  -21462.016797      10.532920     155.638905       1.459552  -21306.377892      11.230230  116071.444000       0.001953       2.960142       0.000000
    917000.0       1834.0     301.370000       2.108630    2088.665120     283.531517  -21462.491797      10.641624     155.976974       1.090804  -21306.514823      10.870437  116071.444000       0.001953       2.960142       0.000000
    918000.0       1836.0     298.706000       2.850562    2403.020480     454.712322  -21460.853125      10.283368     154.597720       1.475417  -21306.255405      10.753409  116071.444000       0.001953       2.960142       0.000000
    919000.0       1838.0     299.396000       1.440078    2172.882260     357.051107  -21461.305469      10.368372     154.955400       0.744771  -21306.350069      11.011810  116071.444000       0.001953       2.960142       0.000000
    920000.0       1840.0     300.192000       0.948903    2015.853500     244.301394  -21462.136328      10.435239     155.367291       0.492264  -21306.769037      10.834159  116071.444000       0.001953       2.960142       0.000000
    921000.0       1842.0     300.412000       1.956838    1955.674300     433.707961  -21461.854688      11.678817     155.480918       1.013065  -21306.373770      10.983329  116071.444000       0.001953       2.960142       0.000000
    922000.0       1844.0     300.952000       3.037883    2085.091180     496.662332  -21461.425000      10.143435     155.759524       1.571262  -21305.665476      10.421552  116071.444000       0.001953       2.960142       0.000000
    923000.0       1846.0     299.342000       2.526574    2453.552720     273.652261  -21460.358203      11.655497     154.926594       1.307163  -21305.431609      11.117807  116071.444000       0.001953       2.960142       0.000000
    924000.0       1848.0     299.724000       2.039820    2232.230480     514.923838  -21460.904297      11.290058     155.123809       1.055244  -21305.780487      11.102441  116071.444000       0.001953       2.960142       0.000000
    925000.0       1850.0     299.976000       2.033889    2024.805720     444.377957  -21461.166797      11.042373     155.254240       1.052260  -21305.912557      10.665638  116071.444000       0.001953       2.960142       0.000000
    926000.0       1852.0     298.466000       2.112597    2324.930060     339.861479  -21460.523437      10.788061     154.473498       1.092194  -21306.049940      10.621533  116071.444000       0.001953       2.960142       0.000000
    927000.0       1854.0     298.890000       2.270374    2108.358520     268.958330  -21461.105078      10.194429     154.692411       1.175967  -21306.412667      11.035429  116071.444000       0.001953       2.960142       0.000000
    928000.0       1856.0     299.268000       1.984937    1905.097720     394.636020  -21461.278906      11.238584     154.888586       1.026326  -21306.390321      11.072913  116071.444000       0.001953       2.960142       0.000000
    929000.0       1858.0     300.298000       5.464977    2321.167140     383.477943  -21461.694141      14.114938     155.422075       2.828535  -21306.272066      11.436999  116071.444000       0.001953       2.960142       0.000000
    930000.0       1860.0     299.704000       1.519771    1928.986580     464.364577  -21461.317578      10.174335     155.114854       0.787525  -21306.202724      10.773208  116071.444000       0.001953       2.960142       0.000000
    931000.0       1862.0     300.866000       2.248632    2116.751760     213.474025  -21461.651953      11.396032     155.716623       1.163885  -21305.935329      10.610845  116071.444000       0.001953       2.960142       0.000000
    932000.0       1864.0     300.380000       2.548670    1782.706900     505.412917  -21462.083984      11.760531     155.463897       1.318709  -21306.620087      10.542110  116071.444000       0.001953       2.960142       0.000000
    933000.0       1866.0     300.520000       0.965008    2070.225040     548.144360  -21461.679687      11.782457     155.535900       0.498833  -21306.143787      11.325277  116071.444000       0.001953       2.960142       0.000000
    934000.0       1868.0     298.220000       3.486046    2436.700300     367.439340  -21460.090625       9.929327     154.345364       1.804932  -21305.745261      10.913142  116071.444000       0.001953       2.960142       0.000000
    935000.0       1870.0     300.784000       1.975881    1980.050980     144.257798  -21462.213672      11.535102     155.673057       1.020904  -21306.540615      10.971973  116071.444000       0.001953       2.960142       0.000000
    936000.0       1872.0     299.748000       1.370524    1964.737640     525.606975  -21461.239062      11.145540     155.136873       0.709121  -21306.102189      10.782076  116071.444000       0.001953       2.960142       0.000000
    937000.0       1874.0     301.388000       3.767872    2112.690120     263.103429  -21462.358203       9.773630     155.986394       1.949986  -21306.371809      11.157332  116071.444000       0.001953       2.960142       0.000000
    938000.0       1876.0     299.862000       1.819389    1791.157000     496.846798  -21461.287109      10.942520     155.194492       0.942021  -21306.092617      10.799732  116071.444000       0.001953       2.960142       0.000000
    939000.0       1878.0     300.932000       2.283457    2347.905120     299.078239  -21462.274219      12.054921     155.749945       1.181737  -21306.524274      10.986185  116071.444000       0.001953       2.960142       0.000000
